word,pronunciation
세탁소,세탁쏘
세탁하다,세타카다
세태,세태
세트,
세팅하다,
세파,세파
세포,세포
세후,세후
섹스,
섹스하다,
섹시하다,
센말,센말
센물,센물
센서,
센스,
센치,
센터,
센트,
센티,
센티미터,
셀러리,
셀로판,
셀로판지,
셀프서비스,
셈하다,셈하다
셋방,세빵
셋방,섿빵
셋방살이,세빵사리
셋방살이,섿빵사리
셋집,세찝
셋집,섿찝
셋째,섿째
셔츠,
셔터,
셔틀버스,
셔틀콕,
소가족,소가족
소가죽,소가죽
소각,소각
소각되다,소각뙤다
소각되다,소각뛔다
소각로,소강노
소각장,소각짱
소각하다,소가카다
소갈머리,소갈머리
소감,소감
소강당,소강당
소개,소개
소개되다,소개되다
소개되다,소개뒈다
소개말,소개말
소개비,소개비
소개서,소개서
소개소,소개소
소개업,소개업
소개장,소개짱
소개팅,
소개하다,소개하다
소거,소거
소거하다,소거하다
소견,소견
소견머리,소견머리
소견서,소견서
소경,소경
소계,소계
소계,소게
소고,소고
소고기,소고기
소곤거리다,소곤거리다
소곤대다,소곤대다
소곤소곤,소곤소곤
소곤소곤하다,소곤소곤하다
소공연,소공연
소공원,소공원
소관,소관
소괄호,소괄호
소굴,소굴
소규모,소규모
소극장,소극짱
소극적,소극쩍
소근거리다,
소근소근,
소금,소금
소금기,소금끼
소금물,소금물
소금쟁이,소금쟁이
소급,소급
소급시키다,소급씨키다
소급하다,소그파다
소기,소기
소기업,소기업
소꼬리,소꼬리
소꿉,소꿉
소꿉놀이,소꿈노리
소꿉놀이하다,소꿈노리하다
소꿉장난,소꿉짱난
소꿉장난하다,소꿉짱난하다
소나기,소나기
소나무,소나무
소나타,
소낙비,소낙삐
소녀,소녀
소년,소년
소년기,소년기
소년원,소녀눤
소뇌,소뇌
소뇌,소눼
소다,
소다수,
소단원,소다눤
소달구지,소달구지
소담스럽다,소담스럽따
소담스레,소담스레
소담하다,소담하다
소대,소대
소대원,소대원
소대장,소대장
소도구,소도구
소도둑,소도둑
소도시,소도시
소독,소독
소독되다,소독뙤다
소독되다,소독뛔다
소독약,소동냑
소독저,소독쩌
소독하다,소도카다
소동,소동
소득,소득
소득세,소득쎄
소등,소등
소똥,소똥
소띠,소띠
소라,소라
소라게,소라게
소란,소란
소란스럽다,소란스럽따
소란하다,소란하다
소략하다,소랴카다
소량,소량
소련,소련
소령,소령
소로,소로
소록소록,소록쏘록
소론,소론
소르르,소르르
소름,소름
소리,소리
소리글자,소리글짜
소리꾼,소리꾼
소리소리,소리소리
소리치다,소리치다
소립자,소립짜
소만,소만
소말리아,
소망,소망
소망스럽다,소망스럽따
소망하다,소망하다
소매,소매
소매가,소매까
소매상,소매상
소매업,소매업
소매점,소매점
소매치기,소매치기
소매치기하다,소매치기하다
소매통,소매통
소맷부리,소매뿌리
소맷부리,소맫뿌리
소맷자락,소매짜락
소맷자락,소맫짜락
소멸,소멸
소멸되다,소멸되다
소멸되다,소멸뒈다
소멸시키다,소멸시키다
소멸하다,소멸하다
소명,소명
소명하다,소명하다
소모,소모
소모되다,소모되다
소모되다,소모뒈다
소모임,소모임
소모적,소모적
소모전,소모전
소모품,소모품
소모하다,소모하다
소묘,소묘
소문,소문
소문나다,소문나다
소문내다,소문내다
소문자,소문짜
소박,소박
소박데기,소박떼기
소박맞다,소방맏따
소박하다,소바카다
소반,소반
소방,소방
소방관,소방관
소방대원,소방대원
소방서,소방서
소방수,소방수
소방차,소방차
소백산맥,소백싼맥
소변,소변
소변보다,소변보다
소복,소복
소복이,소보기
소복하다,소보카다
소비,소비
소비되다,소비되다
소비되다,소비뒈다
소비량,소비량
소비세,소비쎄
소비액,소비액
소비자,소비자
소비하다,소비하다
소뿔,소뿔
소사전,소사전
소산,소산
소상인,소상인
소상하다,소상하다
소상히,소상히
소생,소생
소생시키다,소생시키다
소생하다,소생하다
소서,소서
소설,소설
소설가,소설가
소설책,소설책
소설화,소설화
소설화되다,소설화되다
소설화되다,소설화뒈다
소설화하다,소설화하다
소세지,
소소하다,소소하다
소속,소속
소속감,소속깜
소속되다,소속뙤다
소속되다,소속뛔다
소속시키다,소속씨키다
소속하다,소소카다
소송,소송
소송법,소송뻡
소송비,소송비
소송인,소송인
소송장,소송짱
소송하다,소송하다
소수,소수
소수,소쑤
소수당,소수당
소수점,소수쩜
소수파,소수파
소스,
소스라치다,소스라치다
소슬바람,소슬바람
소슬하다,소슬하다
소시민,소시민
소시민적,소시민적
소시지,
소식,소식
소식가,소식까
소식불통,소식뿔통
소식통,소식통
소식하다,소시카다
소신,소신
소신껏,소신껃
소실,소실
소실되다,소실되다
소실되다,소실뒈다
소실하다,소실하다
소심증,소심쯩
소심하다,소심하다
소싯적,소시쩍
소싯적,소싣쩍
소아,소아
소아과,소아꽈
소아마비,소아마비
소액,소액
소양,소양
소외,소외
소외,소웨
소외감,소외감
소외감,소웨감
소외당하다,소외당하다
소외당하다,소웨당하다
소외되다,소외되다
소외되다,소웨뒈다
소외시키다,소외시키다
소외시키다,소웨시키다
소외하다,소외하다
소외하다,소웨하다
소요,소요
소요되다,소요되다
소요되다,소요뒈다
소요량,소요량
소요하다,소요하다
소용,소용
소용돌이,소용도리
소용돌이치다,소용도리치다
소용되다,소용되다
소용되다,소용뒈다
소용없다,소용업따
소원,소원
소원하다,소원하다
소위,소위
소유,소유
소유격,소유껵
소유권,소유꿘
소유권자,소유꿘자
소유되다,소유되다
소유되다,소유뒈다
소유물,소유물
소유욕,소유욕
소유자,소유자
소유주,소유주
소유지,소유지
소유하다,소유하다
소음,소음
소인,소인
소인배,소인배
소일,소일
소일거리,소일꺼리
소일하다,소일하다
소임,소임
소자,소자
소자본,소자본
소작,소작
소작농,소장농
소작료,소장뇨
소작인,소자긴
소작하다,소자카다
소장,소장
소장,소짱
소장되다,소장되다
소장되다,소장뒈다
소장파,소장파
소장품,소장품
소장하다,소장하다
소재,소재
소재지,소재지
소재하다,소재하다
소절,소절
소정,소정
소제,소제
소제목,소제목
소제하다,소제하다
소조,소조
소주,소주
소주병,소주뼝
소주잔,소주짠
소중하다,소중하다
소중히,소중히
소지,소지
소지인,소지인
소지자,소지자
소지품,소지품
소지하다,소지하다
소진,소진
소진되다,소진되다
소진되다,소진뒈다
소진하다,소진하다
소질,소질
소집,소집
소집단,소집딴
소집되다,소집뙤다
소집되다,소집뛔다
소집하다,소지파다
소쩍새,소쩍쌔
소쩍소쩍,소쩍소쩍
소책자,소책짜
소철,소철
소청,소청
소청하다,소청하다
소총,소총
소총수,소총수
소추,소추
소추하다,소추하다
소출,소출
소출하다,소출하다
소치,소치
소켓,
소쿠리,소쿠리
소탈하다,소탈하다
소탕,소탕
소탕되다,소탕되다
소탕되다,소탕뒈다
소탕하다,소탕하다
소태,소태
소통,소통
소통되다,소통되다
소통되다,소통뒈다
소통하다,소통하다
소파,
소포,소포
소폭,소폭
소품,소품
소풍,소풍
소프라노,
소프트볼,
소프트웨어,
소피,소피
소학교,소학꾜
소한,소한
소행,소행
소행성,소행성
소형,소형
소형차,소형차
소형화,소형화
소형화되다,소형화되다
소형화되다,소형화뒈다
소형화하다,소형화하다
소홀,소홀
소홀하다,소홀하다
소홀히,소홀히
소화,소화
소화기,소화기
소화되다,소화되다
소화되다,소화뒈다
소화시키다,소화시키다
소화액,소화액
소화전,소화전
소화제,소화제
소화하다,소화하다
소환,소환
소환되다,소환되다
소환되다,소환뒈다
소환장,소환짱
소환하다,소환하다
소회,소회
소회,소훼
속간,속깐
속간되다,속깐되다
속간되다,속깐뒈다
속간하다,속깐하다
속개,속깨
속개되다,속깨되다
속개되다,속깨뒈다
속개하다,속깨하다
속결,속껼
속계,속꼐
속계,속께
속곳,속꼳
속공,속꽁
속국,속꾹
속궁합,속꿍합
속기,속끼
속기록,속끼록
속기사,속끼사
속껍질,속껍찔
속내의,송내의
속내의,송내이
속눈썹,송눈썹
속다,속따
속닥거리다,속딱꺼리다
속닥대다,속딱때다
속닥속닥,속딱쏙딱
속닥속닥하다,속딱쏙따카다
속닥이다,속따기다
속단,속딴
속단하다,속딴하다
속달,속딸
속담,속땀
속도,속또
속도감,속또감
속도계,속또계
속도계,속또게
속도전,속또전
속독,속똑
속독하다,속또카다
속되다,속뙤다
속되다,속뛔다
속뜻,속뜯
속력,송녁
속마음,송마음
속말,송말
속명,송명
속물,송물
속물스럽다,송물스럽따
속물적,송물쩍
속바지,속빠지
속박,속빡
속박되다,속빡뙤다
속박되다,속빡뛔다
속박하다,속빠카다
속병,속뼝
속보,속뽀
속사정,속싸정
속사포,속싸포
속삭거리다,속싹꺼리다
속삭대다,속싹때다
속삭속삭,속싹쏙싹
속삭속삭하다,속싹쏙싸카다
속삭이다,속싸기다
속삭임,속싸김
속살,속쌀
속살거리다,속쌀거리다
속살대다,속쌀대다
속살속살,속쌀속쌀
속살속살하다,속쌀속쌀하다
속상하다,속쌍하다
속설,속썰
속성,속썽
속세,속쎄
속셈,속쎔
속속,속쏙
속속들이,속쏙뜨리
속수무책,속쑤무책
속앓이,소가리
속어,소거
속없다,소겁따
속옷,소곧
속이다,소기다
속인,소긴
속임수,소김쑤
속잎,송닙
속저고리,속쩌고리
속적삼,속쩍삼
속전속결,속쩐속껼
속절없다,속쩌럽따
속절없이,속쩌럽씨
속죄,속쬐
속죄,속쮀
속죄양,속쬐양
속죄양,속쮀양
속죄하다,속쬐하다
속죄하다,속쮀하다
속주머니,속쭈머니
속출,속출
속출하다,속출하다
속치마,속치마
속칭,속칭
속편,속편
속하다,소카다
속행,소캥
속행하다,소캥하다
속회,소쾨
속회,소퀘
속히,소키
솎다,속따
손가락,손까락
손가락질,손까락찔
손가락질하다,손까락찔하다
손가방,손까방
손거울,손꺼울
손금,손끔
손길,손낄
손깍지,손깍찌
손꼽다,손꼽따
손꼽히다,손꼬피다
손끝,손끋
손나팔,손나팔
손날,손날
손녀,손녀
손녀딸,손녀딸
손놀림,손놀림
손님,손님
손님맞이,손님마지
손님상,손님쌍
손님치레,손님치레
손대다,손대다
손도장,손또장
손동작,손똥작
손들다,손들다
손등,손뜽
손때,손때
손마디,손마디
손맛,손맏
손목,손목
손목시계,손목씨계
손목시계,손목씨게
손바닥,손빠닥
손발,손발
손버릇,손뻐륻
손보다,손보다
손빨래,손빨래
손뼉,손뼉
손사래,손싸래
손상,손상
손상되다,손상되다
손상되다,손상뒈다
손상하다,손상하다
손색,손색
손색없다,손새겁따
손색없이,손새겁씨
손세탁,손세탁
손세탁하다,손세타카다
손수,손수
손수건,손쑤건
손수레,손수레
손쉽다,손쉽따
손실,손실
손실되다,손실되다
손실되다,손실뒈다
손실액,손시랙
손실하다,손실하다
손쓰다,손쓰다
손아귀,소나귀
손아래,소나래
손아래뻘,소나래뻘
손아랫사람,손아래싸람
손아랫사람,손아랟싸람
손안,소난
손위,소뉘
손윗사람,소뉘싸람
손윗사람,소뉟싸람
손익,소닉
손자,손자
손자국,손짜국
손잡다,손잡따
손잡이,손자비
손장난,손짱난
손재,손재
손재간,손째간
손재수,손재쑤
손재주,손째주
손전등,손쩐등
손주,손주
손지갑,손찌갑
손질,손질
손질되다,손질되다
손질되다,손질뒈다
손질하다,손질하다
손짓,손찓
손짓하다,손찌타다
손찌검,손찌검
손찌검하다,손찌검하다
손톱,손톱
손톱깎이,손톱까끼
손풍금,손풍금
손해,손해
손해나다,손해나다
손해되다,손해되다
손해되다,손해뒈다
솔가,솔가
솔가하다,솔가하다
솔개,솔개
솔기,솔기
솔깃하다,솔기타다
솔나무,솔라무
솔로,
솔바람,솔바람
솔방울,솔빵울
솔밭,솔받
솔선,솔썬
솔선수범,솔썬수범
솔선수범하다,솔썬수범하다
솔선하다,솔썬하다
솔솔,솔솔
솔숲,솔숩
솔이끼,솔리끼
솔잎,솔립
솔직하다,솔찌카다
솔직히,솔찌키
솔질,솔질
솔질하다,솔질하다
솜뭉치,솜뭉치
솜바지,솜바지
솜방망이,솜방망이
솜사탕,솜사탕
솜씨,솜씨
솜옷,소몯
솜이불,솜니불
솜저고리,솜저고리
솜털,솜털
솟구다,솓꾸다
솟구치다,솓꾸치다
솟다,솓따
솟대,솓때
솟아나다,소사나다
솟아오르다,소사오르다
솟을대문,소슬때문
송가,송가
송고,송고
